,price,bedrooms,bathrooms,sqft,city,state,latitude,longitude,homeType,homeStatus,distance_to_waterfront,additional_info,ind_HasGarage,features,ind_HasPool,ind_GolfCourseNearby,ind_ShoppingNearby,ind_Clubhouse,ind_RecreationNearby,ind_ParkNearby,ind_IsCornerLot,ind_IsCuldesac,price/sqft
5260,799900.0,2.0,2.0,1286.0,Mission Viejo,CA,33.635468,-117.64514,CONDO,FOR_SALE,1803.4320069803548,"{'garage_stalls': 2, 'features': 'Cul-De-Sac, Greenbelt'}",2.0,"Cul-De-Sac, Greenbelt",False,False,False,False,False,False,False,True,622.0062208398134
5261,664000.0,2.0,3.0,1274.0,Lake Forest,CA,33.64206,-117.67066,TOWNHOUSE,FOR_SALE,1801.8379828560676,"{'garage_stalls': 2, 'features': None}",2.0,NA,False,False,False,False,False,False,False,False,521.193092621664
5262,1350000.0,6.0,3.0,2439.0,Mission Viejo,CA,33.60469,-117.68712,SINGLE_FAMILY,FOR_SALE,1805.2103920341176,"{'garage_stalls': 2, 'features': '0-1 Unit/Acre, Sprinkler System, Sprinklers In Front, Sprinklers In Rear, Sprinklers Manual, Up Slope from Street'}",2.0,"0-1 Unit/Acre, Sprinkler System, Sprinklers In Front, Sprinklers In Rear, Sprinklers Manual, Up Slope from Street",False,False,False,False,False,False,False,False,553.5055350553506
5263,1699999.0,5.0,3.0,3415.0,Mission Viejo,CA,33.631165,-117.63877,SINGLE_FAMILY,FOR_SALE,1804.1109993685652,"{'garage_stalls': 3, 'features': 'Front Yard, Lot 6500-9999, Sprinkler System'}",3.0,"Front Yard, Lot 6500-9999, Sprinkler System",False,False,False,False,False,False,False,False,497.803513909224
5264,1091000.0,4.0,2.0,1604.0,Mission Viejo,CA,33.60843,-117.66047,SINGLE_FAMILY,FOR_SALE,1805.7483710294564,"{'garage_stalls': 2, 'features': 'Back Yard, Front Yard, Lawn, Park Nearby, Sprinkler System'}",2.0,"Back Yard, Front Yard, Lawn, Park Nearby, Sprinkler System",False,False,False,False,False,True,False,False,680.1745635910224
5265,1279000.0,4.0,3.0,2580.0,Mission Viejo,CA,33.616463,-117.686325,SINGLE_FAMILY,FOR_SALE,1803.993848287369,"{'garage_stalls': 2, 'features': 'Back Yard, Cul-De-Sac, Front Yard, Lot 10000-19999 Sqft'}",2.0,"Back Yard, Cul-De-Sac, Front Yard, Lot 10000-19999 Sqft",False,False,False,False,False,False,False,True,495.73643410852713
5266,1960000.0,5.0,5.0,3066.0,Lake Forest,CA,33.669018,-117.68866,SINGLE_FAMILY,FOR_SALE,1798.358474908126,"{'garage_stalls': 2, 'features': '0-1 Unit/Acre, Back Yard, Front Yard, Garden, Sprinkler System'}",2.0,"0-1 Unit/Acre, Back Yard, Front Yard, Garden, Sprinkler System",False,False,False,False,False,False,False,False,639.269406392694
5267,1100000.0,4.0,3.0,2289.0,Mission Viejo,CA,33.65711,-117.63838,SINGLE_FAMILY,FOR_SALE,1801.385729613058,"{'garage_stalls': 2, 'features': 'Cul-De-Sac, Landscaped, Sprinkler System, Sprinklers In Front, Sprinklers In Rear'}",2.0,"Cul-De-Sac, Landscaped, Sprinkler System, Sprinklers In Front, Sprinklers In Rear",False,False,False,False,False,False,False,True,480.5591961555264
5268,3192995.0,5.0,5.0,3867.0,Trabuco Canyon,CA,33.672367,-117.63309,SINGLE_FAMILY,FOR_SALE,1799.962455253497,"{'garage_stalls': None, 'features': None}",0.0,NA,False,False,False,False,False,False,False,False,825.7033876389967
5269,1338000.0,4.0,3.0,2105.0,Mission Viejo,CA,33.595577,-117.647835,SINGLE_FAMILY,FOR_SALE,1807.5499064929284,"{'garage_stalls': 3, 'features': 'Back Yard, Front Yard, Garden, Landscaped, Lawn, Sprinkler System'}",3.0,"Back Yard, Front Yard, Garden, Landscaped, Lawn, Sprinkler System",False,False,False,False,False,False,False,False,635.6294536817102
5270,760000.0,3.0,3.0,1526.0,Lake Forest,CA,33.651447,-117.689804,TOWNHOUSE,FOR_SALE,1800.1750304532093,"{'garage_stalls': 2, 'features': None}",2.0,NA,False,False,False,False,False,False,False,False,498.0340760157274
5271,1475000.0,3.0,3.0,1812.0,Mission Viejo,CA,33.634373,-117.64383,TOWNHOUSE,FOR_SALE,1803.5938127168833,"{'garage_stalls': 2, 'features': 'Cul-De-Sac, Greenbelt'}",2.0,"Cul-De-Sac, Greenbelt",False,False,False,False,False,False,False,True,814.0176600441501
5273,2288000.0,4.0,4.0,2427.0,Rancho Palos Verdes,CA,33.769047,-118.39635,SINGLE_FAMILY,FOR_SALE,1764.423258664622,"{'garage_stalls': 2, 'features': 'Corner Lot, Cul-De-Sac, Landscaped, Lawn'}",2.0,"Corner Lot, Cul-De-Sac, Landscaped, Lawn",False,False,False,False,False,False,True,True,942.7276473011949
5275,565000.0,1.0,1.0,696.0,Rancho Palos Verdes,CA,33.772495,-118.38257,CONDO,FOR_SALE,1764.4788967395357,"{'garage_stalls': None, 'features': None}",0.0,NA,False,False,False,False,False,False,False,False,811.7816091954023
5276,2695000.0,4.0,3.0,3176.0,Rancho Palos Verdes,CA,33.761967,-118.334045,SINGLE_FAMILY,FOR_SALE,1767.1087586087538,"{'garage_stalls': 3, 'features': 'Cul-De-Sac, Front Yard, Lawn, Sprinkler System, Sprinklers Timer, Yard'}",3.0,"Cul-De-Sac, Front Yard, Lawn, Sprinkler System, Sprinklers Timer, Yard",False,False,False,False,False,False,False,True,848.551637279597
5277,3799000.0,4.0,5.0,4394.0,Rancho Palos Verdes,CA,33.760746,-118.41423,SINGLE_FAMILY,FOR_SALE,1764.7627670093648,"{'garage_stalls': 3, 'features': 'Landscaped, Lawn, Lot 10000-19999 Sqft, Sprinkler System, Sprinklers In Front, Sprinklers In Rear, Sprinklers On Side, Sprinklers Timer, Up Slope from Street'}",3.0,"Landscaped, Lawn, Lot 10000-19999 Sqft, Sprinkler System, Sprinklers In Front, Sprinklers In Rear, Sprinklers On Side, Sprinklers Timer, Up Slope from Street",False,False,False,False,False,False,False,False,864.5880746472462
5278,1740000.0,3.0,3.0,1834.0,Rancho Palos Verdes,CA,33.739132,-118.35527,SINGLE_FAMILY,FOR_SALE,1768.8906517215644,"{'garage_stalls': 2, 'features': '0-1 Unit/Acre'}",2.0,0-1 Unit/Acre,False,False,False,False,False,False,False,False,948.7459105779717
5279,3600000.0,4.0,3.0,2611.0,Rolling Hills,CA,33.7485,-118.340416,SINGLE_FAMILY,FOR_SALE,1768.34993851902,"{'garage_stalls': 2, 'features': 'Horse Property, Lot Over 40000 Sqft'}",2.0,"Horse Property, Lot Over 40000 Sqft",False,False,False,False,False,False,False,False,1378.7820758330142
5280,2795000.0,4.0,4.0,2900.0,Rancho Palos Verdes,CA,33.744057,-118.3656,SINGLE_FAMILY,FOR_SALE,1768.0444135965424,"{'garage_stalls': None, 'features': 'Landscaped, Back Yard, Front Yard, Secluded, Horse Property'}",0.0,"Landscaped, Back Yard, Front Yard, Secluded, Horse Property",False,False,False,False,False,False,False,False,963.7931034482758
5281,3499000.0,4.0,4.0,3228.0,Palos Verdes Estates,CA,33.76816,-118.41596,SINGLE_FAMILY,FOR_SALE,1763.9163062463617,"{'garage_stalls': 2, 'features': 'Corner Lot, Front Yard, Garden, Landscaped, Lawn, Rectangular Lot, Level, Sprinkler System, Sprinklers Timer, Yard'}",2.0,"Corner Lot, Front Yard, Garden, Landscaped, Lawn, Rectangular Lot, Level, Sprinkler System, Sprinklers Timer, Yard",False,False,False,False,False,False,True,False,1083.9529120198265
5282,745000.0,2.0,2.0,1091.0,Rancho Palos Verdes,CA,33.763523,-118.39362,CONDO,FOR_SALE,1765.0982230628276,"{'garage_stalls': 1, 'features': None}",1.0,NA,False,False,False,False,False,False,False,False,682.8597616865261
5283,1029000.0,2.0,2.0,1433.0,Rancho Palos Verdes,CA,33.74189,-118.38845,CONDO,FOR_SALE,1767.571676148144,"{'garage_stalls': 2, 'features': 'Greenbelt, Landscaped, Lawn'}",2.0,"Greenbelt, Landscaped, Lawn",False,False,False,False,False,False,False,False,718.0739706908583
5284,3472380.0,5.0,3.0,3520.0,Rancho Palos Verdes,CA,33.75983,-118.40784,SINGLE_FAMILY,FOR_SALE,1765.0566157568362,"{'garage_stalls': 3, 'features': '0-1 Unit/Acre, Cul-De-Sac'}",3.0,"0-1 Unit/Acre, Cul-De-Sac",False,False,False,False,False,False,False,True,986.4715909090909
5285,5100000.0,5.0,5.0,4080.0,Rolling Hills,CA,33.763393,-118.35134,SINGLE_FAMILY,FOR_SALE,1766.4185998724563,"{'garage_stalls': 3, 'features': '0-1 Unit/Acre, Back Yard, Front Yard, Garden, Horse Property, Horse Property Improved, Landscaped, Lawn, Lot Over 40000 Sqft, Sprinkler System, Sprinklers In Front, Sprinklers In Rear, Sprinklers Timer, Yard'}",3.0,"0-1 Unit/Acre, Back Yard, Front Yard, Garden, Horse Property, Horse Property Improved, Landscaped, Lawn, Lot Over 40000 Sqft, Sprinkler System, Sprinklers In Front, Sprinklers In Rear, Sprinklers Timer, Yard",False,False,False,False,False,False,False,False,1250.0
5286,3175000.0,4.0,3.0,3200.0,Rolling Hills,CA,33.76,-118.3339,SINGLE_FAMILY,FOR_SALE,1767.3234965003069,"{'garage_stalls': 2, 'features': '0-1 Unit/Acre, Lot 20000-39999 Sqft, Level, Sprinklers In Rear'}",2.0,"0-1 Unit/Acre, Lot 20000-39999 Sqft, Level, Sprinklers In Rear",False,False,False,False,False,False,False,False,992.1875
5287,4250000.0,6.0,5.0,4470.0,Rolling Hills,CA,33.755646,-118.335526,SINGLE_FAMILY,FOR_SALE,1767.738216668528,"{'garage_stalls': 2, 'features': '0-1 Unit/Acre'}",2.0,0-1 Unit/Acre,False,False,False,False,False,False,False,False,950.7829977628635
5288,628000.0,2.0,2.0,1071.0,Rancho Palos Verdes,CA,33.77262,-118.38218,CONDO,FOR_SALE,1764.4775597196422,"{'garage_stalls': None, 'features': None}",0.0,NA,False,False,False,False,False,False,False,False,586.3678804855275
5290,2018000.0,4.0,4.0,2700.0,Rolling Hills,CA,33.76839,-118.38287,SINGLE_FAMILY,FOR_SALE,1764.908716199864,"{'garage_stalls': 3, 'features': 'Park Nearby, Yard'}",3.0,"Park Nearby, Yard",False,False,False,False,False,True,False,False,747.4074074074074
5291,4500000.0,5.0,5.0,4678.0,Rolling Hills,CA,33.75744,-118.38782,SINGLE_FAMILY,FOR_SALE,1765.927493783185,"{'garage_stalls': 4, 'features': 'Back Yard, Front Yard, Rectangular Lot'}",4.0,"Back Yard, Front Yard, Rectangular Lot",False,False,False,False,False,False,False,False,961.9495510902095
5293,8100000.0,6.0,6.0,6732.0,Rolling Hills,CA,33.765568,-118.35577,SINGLE_FAMILY,FOR_SALE,1766.048631519777,"{'garage_stalls': 8, 'features': 'Horse Property Unimproved'}",8.0,Horse Property Unimproved,False,False,False,False,False,False,False,False,1203.2085561497327
5294,1950000.0,3.0,4.0,2546.0,Rolling Hills Estates,CA,33.7611,-118.39209,SINGLE_FAMILY,FOR_SALE,1765.4045177950804,"{'garage_stalls': 2, 'features': 'Back Yard'}",2.0,Back Yard,False,False,False,False,False,False,False,False,765.9073055773763
5295,7789000.0,6.0,8.0,7175.0,Rancho Palos Verdes,CA,33.754166,-118.41227,SINGLE_FAMILY,FOR_SALE,1765.5270134733216,"{'garage_stalls': 4, 'features': 'Front Yard, Yard'}",4.0,"Front Yard, Yard",False,False,False,False,False,False,False,False,1085.574912891986
5296,3400000.0,4.0,4.0,4983.0,Rancho Palos Verdes,CA,33.731693,-118.34329,SINGLE_FAMILY,FOR_SALE,1770.0573651074603,"{'garage_stalls': 3, 'features': 'Corner Lot, Cul-De-Sac, Front Yard, Lot 10000-19999 Sqft'}",3.0,"Corner Lot, Cul-De-Sac, Front Yard, Lot 10000-19999 Sqft",False,False,False,False,False,False,True,True,682.3198876179009
5297,1699000.0,4.0,4.0,3024.0,Rancho Palos Verdes,CA,33.763603,-118.37109,SINGLE_FAMILY,FOR_SALE,1765.7844180188174,"{'garage_stalls': 2, 'features': '0-1 Unit/Acre'}",2.0,0-1 Unit/Acre,False,False,False,False,False,False,False,False,561.8386243386243
5298,2750000.0,2.0,3.0,2809.0,Rancho Palos Verdes,CA,33.739693,-118.34132,SINGLE_FAMILY,FOR_SALE,1769.2632904311793,"{'garage_stalls': 2, 'features': 'Cul-De-Sac, Garden, Landscaped, Irregular Lot, Sprinkler System'}",2.0,"Cul-De-Sac, Garden, Landscaped, Irregular Lot, Sprinkler System",False,False,False,False,False,False,False,True,978.9960840156639
5299,3500000.0,4.0,6.0,2915.0,Rancho Palos Verdes,CA,33.7661,-118.36565,SINGLE_FAMILY,FOR_SALE,1765.6856546506165,"{'garage_stalls': 2, 'features': 'Back Yard, Cul-De-Sac, Front Yard, Garden, Gentle Sloping, Landscaped, Lawn, Lot 20000-39999 Sqft, Wooded'}",2.0,"Back Yard, Cul-De-Sac, Front Yard, Garden, Gentle Sloping, Landscaped, Lawn, Lot 20000-39999 Sqft, Wooded",False,False,False,False,False,False,False,True,1200.6861063464837
5303,12898000.0,6.0,9.0,7100.0,Rancho Palos Verdes,CA,33.72621,-118.33799,SINGLE_FAMILY,FOR_SALE,1770.8080434227547,"{'garage_stalls': 3, 'features': '0-1 Unit/Acre, Back Yard, Bluff, Close to Clubhouse, Cul-De-Sac, Front Yard, Garden, Landscaped, Lawn, Lot 20000-39999 Sqft, On Golf Course, Sprinklers In Front, Sprinklers In Rear, Sprinklers On Side, Sprinklers Timer, Yard'}",3.0,"0-1 Unit/Acre, Back Yard, Bluff, Close to Clubhouse, Cul-De-Sac, Front Yard, Garden, Landscaped, Lawn, Lot 20000-39999 Sqft, On Golf Course, Sprinklers In Front, Sprinklers In Rear, Sprinklers On Side, Sprinklers Timer, Yard",False,True,False,True,False,False,False,True,1816.619718309859
5305,9800000.0,6.0,10.0,8313.0,Rancho Palos Verdes,CA,33.758793,-118.41556,SINGLE_FAMILY,FOR_SALE,1764.931066667253,"{'garage_stalls': 3, 'features': 'Back Yard, Close to Clubhouse, Cul-De-Sac, Landscaped, Lot Over 40000 Sqft, Sprinkler System'}",3.0,"Back Yard, Close to Clubhouse, Cul-De-Sac, Landscaped, Lot Over 40000 Sqft, Sprinkler System",False,False,False,True,False,False,False,True,1178.8764585588838
5306,550000.0,2.0,1.0,816.0,San Pedro,CA,33.72814,-118.29206,SINGLE_FAMILY,FOR_SALE,1772.0349934080114,"{'garage_stalls': 2, 'features': '0-1 Unit/Acre'}",2.0,0-1 Unit/Acre,False,False,False,False,False,False,False,False,674.0196078431372
5308,875000.0,5.0,3.0,2130.0,San Pedro,CA,33.72632,-118.28908,MULTI_FAMILY,FOR_SALE,1772.322846362871,"{'garage_stalls': 2, 'features': '0-1 Unit/Acre'}",2.0,0-1 Unit/Acre,False,False,False,False,False,False,False,False,410.7981220657277
5309,589900.0,2.0,2.0,1090.0,Los Angeles,CA,33.738613,-118.28288,CONDO,FOR_SALE,1771.2046450372507,"{'garage_stalls': 2, 'features': None}",2.0,NA,False,False,False,False,False,False,False,False,541.1926605504588
5310,1600000.0,40.0,32.0,5042.0,San Pedro,CA,33.72222,-118.30519,MULTI_FAMILY,FOR_SALE,1772.2563693474171,"{'garage_stalls': 7, 'features': '0-1 Unit/Acre'}",7.0,0-1 Unit/Acre,False,False,False,False,False,False,False,False,317.33439111463707
5313,1898888.0,4.0,3.0,2563.0,Rancho Palos Verdes,CA,33.757824,-118.31678,SINGLE_FAMILY,FOR_SALE,1768.0901134998512,"{'garage_stalls': 2, 'features': 'Corner Lot, Cul-De-Sac'}",2.0,"Corner Lot, Cul-De-Sac",False,False,False,False,False,False,True,True,740.884900507218
5314,3599000.0,3.0,4.0,3200.0,Rancho Palos Verdes,CA,33.766262,-118.32425,SINGLE_FAMILY,FOR_SALE,1766.955208752732,"{'garage_stalls': 2, 'features': 'Front Yard'}",2.0,Front Yard,False,False,False,False,False,False,False,False,1124.6875
5315,1399999.0,10.0,6.0,4772.0,San Pedro,CA,33.73395,-118.28411,MULTI_FAMILY,FOR_SALE,1771.6639677209027,"{'garage_stalls': 3, 'features': '2-5 Units/Acre'}",3.0,2-5 Units/Acre,False,False,False,False,False,False,False,False,293.37782900251466
5316,2050000.0,3.0,2.0,2021.0,Rancho Palos Verdes,CA,33.751842,-118.31888,SINGLE_FAMILY,FOR_SALE,1768.6636748385893,"{'garage_stalls': 1, 'features': 'Back Yard, Cul-De-Sac, Sloped Down, Garden, Gentle Sloping, Landscaped, Lot 10000-19999 Sqft, Irregular Lot, Near Public Transit, Park Nearby, Rolling Slope, Sprinkler System, Sprinklers In Front, Sprinklers In Rear, Sprinklers Timer, Up Slope from Street, Utilities - Overhead, Yard'}",1.0,"Back Yard, Cul-De-Sac, Sloped Down, Garden, Gentle Sloping, Landscaped, Lot 10000-19999 Sqft, Irregular Lot, Near Public Transit, Park Nearby, Rolling Slope, Sprinkler System, Sprinklers In Front, Sprinklers In Rear, Sprinklers Timer, Up Slope from Street, Utilities - Overhead, Yard",False,False,False,False,False,True,False,True,1014.3493320138546
5317,959900.0,3.0,2.0,1342.0,San Pedro,CA,33.732807,-118.314865,SINGLE_FAMILY,FOR_SALE,1770.8229597383167,"{'garage_stalls': 2, 'features': 'Corner Lot, Front Yard, Landscaped, Lawn, Level with Street, Park Nearby, Sprinkler System, Sprinklers In Front, Sprinklers In Rear, Sprinklers Timer, Yard'}",2.0,"Corner Lot, Front Yard, Landscaped, Lawn, Level with Street, Park Nearby, Sprinkler System, Sprinklers In Front, Sprinklers In Rear, Sprinklers Timer, Yard",False,False,False,False,False,True,True,False,715.2757078986588
5318,549999.0,2.0,2.0,1092.0,San Pedro,CA,33.765945,-118.30839,CONDO,FOR_SALE,1767.484999109856,"{'garage_stalls': 2, 'features': None}",2.0,NA,False,False,False,False,False,False,False,False,503.6620879120879
5319,1200000.0,8.0,7.0,3968.0,San Pedro,CA,33.731785,-118.29412,MULTI_FAMILY,FOR_SALE,1771.581073585562,"{'garage_stalls': 3, 'features': '2-5 Units/Acre, Level with Street, Paved'}",3.0,"2-5 Units/Acre, Level with Street, Paved",False,False,False,False,False,False,False,False,302.4193548387097
5320,685000.0,2.0,2.0,1072.0,San Pedro,CA,33.727627,-118.28869,SINGLE_FAMILY,FOR_SALE,1772.1954832041354,"{'garage_stalls': None, 'features': 'Back Yard, Front Yard'}",0.0,"Back Yard, Front Yard",False,False,False,False,False,False,False,False,638.9925373134329
5321,560000.0,2.0,2.0,1114.0,San Pedro,CA,33.72019,-118.29331,CONDO,FOR_SALE,1772.8450094582172,"{'garage_stalls': 2, 'features': None}",2.0,NA,False,False,False,False,False,False,False,False,502.69299820466784
5322,1185000.0,2.0,2.0,1100.0,Rancho Palos Verdes,CA,33.75301,-118.31611,SINGLE_FAMILY,FOR_SALE,1768.6253982964702,"{'garage_stalls': 1, 'features': 'Back Yard, Front Yard, Garden, Landscaped, Lawn, Lot 6500-9999, Sprinkler System, Up Slope from Street, Yard'}",1.0,"Back Yard, Front Yard, Garden, Landscaped, Lawn, Lot 6500-9999, Sprinkler System, Up Slope from Street, Yard",False,False,False,False,False,False,False,False,1077.2727272727273
5323,2495000.0,4.0,4.0,3655.0,San Pedro,CA,33.72814,-118.31402,SINGLE_FAMILY,FOR_SALE,1771.3480244826824,"{'garage_stalls': 3, 'features': 'Back Yard, Sloped Down, Front Yard, Walkstreet, Yard'}",3.0,"Back Yard, Sloped Down, Front Yard, Walkstreet, Yard",False,False,False,False,False,False,False,False,682.6265389876881
5325,939000.0,4.0,3.0,1968.0,San Pedro,CA,33.729973,-118.29348,MULTI_FAMILY,FOR_SALE,1771.7946850331316,"{'garage_stalls': 2, 'features': 'Paved'}",2.0,Paved,False,False,False,False,False,False,False,False,477.1341463414634
5326,985000.0,5.0,4.0,3084.0,San Pedro,CA,33.73551,-118.28598,MULTI_FAMILY,FOR_SALE,1771.4386264904251,"{'garage_stalls': 4, 'features': '0-1 Unit/Acre, Front Yard, Sprinklers In Front, Up Slope from Street'}",4.0,"0-1 Unit/Acre, Front Yard, Sprinklers In Front, Up Slope from Street",False,False,False,False,False,False,False,False,319.390402075227
5327,858220.0,3.0,3.0,1709.0,San Pedro,CA,33.76858,-118.309,SINGLE_FAMILY,FOR_SALE,1767.1844147624158,"{'garage_stalls': None, 'features': None}",0.0,NA,False,False,False,False,False,False,False,False,502.1767115272089
5328,872135.0,3.0,4.0,1745.0,San Pedro,CA,33.768597,-118.30936,SINGLE_FAMILY,FOR_SALE,1767.1713237158458,"{'garage_stalls': None, 'features': None}",0.0,NA,False,False,False,False,False,False,False,False,499.79083094555875
5329,829000.0,3.0,2.0,1592.0,San Pedro,CA,33.742657,-118.29303,MULTI_FAMILY,FOR_SALE,1770.4540052882828,"{'garage_stalls': None, 'features': None}",0.0,NA,False,False,False,False,False,False,False,False,520.7286432160804
5330,2250000.0,5.0,3.0,2949.0,Rancho Palos Verdes,CA,33.74193,-118.32878,SINGLE_FAMILY,FOR_SALE,1769.4141790634217,"{'garage_stalls': 3, 'features': 'Back Yard, Lot 20000-39999 Sqft, Secluded, Sprinklers In Front, Sprinklers In Rear, Sprinklers Timer, Up Slope from Street'}",3.0,"Back Yard, Lot 20000-39999 Sqft, Secluded, Sprinklers In Front, Sprinklers In Rear, Sprinklers Timer, Up Slope from Street",False,False,False,False,False,False,False,False,762.970498474059
5331,1200000.0,4.0,2.0,1751.0,San Pedro,CA,33.737194,-118.28699,SINGLE_FAMILY,FOR_SALE,1771.2270592269435,"{'garage_stalls': 2, 'features': '0-1 Unit/Acre, Corner Lot, Walkstreet'}",2.0,"0-1 Unit/Acre, Corner Lot, Walkstreet",False,False,False,False,False,False,True,False,685.3226727584238
5332,929999.0,4.0,2.0,2048.0,San Pedro,CA,33.730843,-118.28656,MULTI_FAMILY,FOR_SALE,1771.9188483185249,"{'garage_stalls': None, 'features': 'Front Yard, Lot-Level/Flat, City Lot, Near Public Transit, Park Nearby'}",0.0,"Front Yard, Lot-Level/Flat, City Lot, Near Public Transit, Park Nearby",False,False,False,False,False,True,False,False,454.10107421875
5333,750000.0,2.0,2.0,924.0,San Pedro,CA,33.75026,-118.297775,MULTI_FAMILY,FOR_SALE,1769.4930978722932,"{'garage_stalls': None, 'features': '2-5 Units/Acre'}",0.0,2-5 Units/Acre,False,False,False,False,False,False,False,False,811.6883116883117
5335,999000.0,3.0,3.0,1690.0,San Pedro,CA,33.723114,-118.301796,SINGLE_FAMILY,FOR_SALE,1772.2669848712626,"{'garage_stalls': None, 'features': '0-1 Unit/Acre'}",0.0,0-1 Unit/Acre,False,False,False,False,False,False,False,False,591.1242603550296
5337,1050000.0,4.0,3.0,2036.0,San Pedro,CA,33.73679,-118.28314,SINGLE_FAMILY,FOR_SALE,1771.3911532005602,"{'garage_stalls': 2, 'features': '0-1 Unit/Acre'}",2.0,0-1 Unit/Acre,False,False,False,False,False,False,False,False,515.7170923379175
5338,1290000.0,8.0,7.0,3460.0,San Pedro,CA,33.730843,-118.28493,MULTI_FAMILY,FOR_SALE,1771.970029056363,"{'garage_stalls': 3, 'features': '2-5 Units/Acre'}",3.0,2-5 Units/Acre,False,False,False,False,False,False,False,False,372.8323699421965
5339,845000.0,3.0,1.0,1322.0,San Pedro,CA,33.724937,-118.303116,SINGLE_FAMILY,FOR_SALE,1772.0309361646812,"{'garage_stalls': 2, 'features': 'Back Yard, Front Yard'}",2.0,"Back Yard, Front Yard",False,False,False,False,False,False,False,False,639.1830559757942
5340,399000.0,1.0,1.0,622.0,San Pedro,CA,33.725426,-118.2943,CONDO,FOR_SALE,1772.254682915739,"{'garage_stalls': 1, 'features': None}",1.0,NA,False,False,False,False,False,False,False,False,641.4790996784566
5341,969000.0,4.0,2.0,1796.0,San Pedro,CA,33.75706,-118.297554,SINGLE_FAMILY,FOR_SALE,1768.773722827382,"{'garage_stalls': 2, 'features': 'Back Yard, Cul-De-Sac, Front Yard, Rectangular Lot, Level, Park Nearby'}",2.0,"Back Yard, Cul-De-Sac, Front Yard, Rectangular Lot, Level, Park Nearby",False,False,False,False,False,True,False,True,539.532293986637
5342,749000.0,3.0,2.0,1696.0,San Pedro,CA,33.72815,-118.294136,MULTI_FAMILY,FOR_SALE,1771.9688493280023,"{'garage_stalls': 2, 'features': '2-5 Units/Acre'}",2.0,2-5 Units/Acre,False,False,False,False,False,False,False,False,441.62735849056605
5343,650000.0,4.0,1.0,1248.0,San Pedro,CA,33.729397,-118.28166,SINGLE_FAMILY,FOR_SALE,1772.2271782306211,"{'garage_stalls': None, 'features': 'Front Yard, Lawn'}",0.0,"Front Yard, Lawn",False,False,False,False,False,False,False,False,520.8333333333334
5344,1389000.0,4.0,4.0,2648.0,San Pedro,CA,33.715332,-118.30134,SINGLE_FAMILY,FOR_SALE,1773.112646400885,"{'garage_stalls': 2, 'features': '0-1 Unit/Acre, Sprinklers In Front, Yard'}",2.0,"0-1 Unit/Acre, Sprinklers In Front, Yard",False,False,False,False,False,False,False,False,524.546827794562
5345,995000.0,8.0,5.0,3310.0,San Pedro,CA,33.75492,-118.2986,MULTI_FAMILY,FOR_SALE,1768.9694844868282,"{'garage_stalls': None, 'features': '2-5 Units/Acre, Front Yard, Garden, Sprinkler System, Sprinklers In Front, Walkstreet, Yard'}",0.0,"2-5 Units/Acre, Front Yard, Garden, Sprinkler System, Sprinklers In Front, Walkstreet, Yard",False,False,False,False,False,False,False,False,300.6042296072508
5346,699000.0,2.0,1.0,838.0,San Pedro,CA,33.74533,-118.295074,SINGLE_FAMILY,FOR_SALE,1770.1043849945618,"{'garage_stalls': 1, 'features': '0-1 Unit/Acre'}",1.0,0-1 Unit/Acre,False,False,False,False,False,False,False,False,834.1288782816229
5347,974900.0,4.0,2.0,1259.0,San Pedro,CA,33.72038,-118.30658,SINGLE_FAMILY,FOR_SALE,1772.4095213481357,"{'garage_stalls': 2, 'features': '0-1 Unit/Acre, Sprinkler System'}",2.0,"0-1 Unit/Acre, Sprinkler System",False,False,False,False,False,False,False,False,774.3447180301827
5348,415000.0,2.0,3.0,1736.0,San Pedro,CA,33.72388,-118.28513,CONDO,FOR_SALE,1772.7074017792054,"{'garage_stalls': 3, 'features': None}",3.0,NA,False,False,False,False,False,False,False,False,239.0552995391705
5349,828000.0,3.0,2.0,1154.0,San Pedro,CA,33.736702,-118.29396,SINGLE_FAMILY,FOR_SALE,1771.0608866929545,"{'garage_stalls': 3, 'features': 'Back Yard, Front Yard, Garden, Landscaped, Yard'}",3.0,"Back Yard, Front Yard, Garden, Landscaped, Yard",False,False,False,False,False,False,False,False,717.5043327556326
5350,965000.0,4.0,2.0,2027.0,San Pedro,CA,33.727257,-118.308365,SINGLE_FAMILY,FOR_SALE,1771.61897495974,"{'garage_stalls': 2, 'features': '0-1 Unit/Acre, Bluff, Front Yard, Gentle Sloping'}",2.0,"0-1 Unit/Acre, Bluff, Front Yard, Gentle Sloping",False,False,False,False,False,False,False,False,476.07301430685743
5351,1100000.0,4.0,4.0,1628.0,San Pedro,CA,33.724934,-118.30193,MULTI_FAMILY,FOR_SALE,1772.0683547862955,"{'garage_stalls': None, 'features': 'Back Yard'}",0.0,Back Yard,False,False,False,False,False,False,False,False,675.6756756756756
5352,1495000.0,3.0,2.0,1719.0,Rancho Palos Verdes,CA,33.76161,-118.32834,SINGLE_FAMILY,FOR_SALE,1767.3247044098962,"{'garage_stalls': 2, 'features': 'Cul-De-Sac'}",2.0,Cul-De-Sac,False,False,False,False,False,False,False,True,869.6916812100059
5353,3290000.0,5.0,5.0,4211.0,Rolling Hills,CA,33.76803,-118.33024,SINGLE_FAMILY,FOR_SALE,1766.5793943952845,"{'garage_stalls': 3, 'features': '0-1 Unit/Acre'}",3.0,0-1 Unit/Acre,False,False,False,False,False,False,False,False,781.2871052006649
